customer_id,age,gender,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,num_support_calls,avg_session_duration,churn
232,40,Female,2,97.92569097435441,3877.044874347975,Month-to-month,Credit card,DSL,No,No,4,36.690690443735534,1
233,54,Male,62,27.484342489363627,5422.550536524091,Two year,Electronic check,No,No,Yes,7,51.72288903339918,0
234,49,Female,3,121.06793167294344,4618.3683630153155,One year,Mailed check,No,No internet,No,0,124.19248981668154,0
235,50,Male,46,69.80043657331406,7897.261111889546,Month-to-month,Electronic check,No,Yes,No internet,2,175.71498335590334,1
236,18,Male,68,62.949521462852886,6624.321026234318,Two year,Electronic check,Fiber optic,No,No internet,2,73.94204910200003,0
237,36,Female,25,78.24976970561247,2191.117183916952,Two year,Credit card,DSL,No internet,Yes,9,49.067332909605916,1
238,19,Male,51,65.00276004979678,5833.476523049292,Month-to-month,Credit card,No,Yes,No,9,157.75200383024844,1
239,61,Male,13,63.97712698728818,1792.9727601394027,Month-to-month,Electronic check,DSL,Yes,Yes,2,43.93403312229004,1
240,43,Male,44,125.05009680108131,6280.536623842991,Month-to-month,Credit card,DSL,Yes,No internet,5,128.55940658847646,0
241,49,Male,35,36.18568306754,1265.7053558210032,Month-to-month,Mailed check,DSL,No,Yes,8,15.822341960496974,0
242,23,Male,55,146.17800882146963,3841.075285023181,One year,Mailed check,Fiber optic,No,Yes,5,13.226687566643623,0
243,49,Male,9,92.14111376866462,6345.788966617989,Month-to-month,Credit card,DSL,No internet,No,4,86.766341370508,1
244,21,Female,2,43.78011979477068,2312.8903482218666,Month-to-month,Electronic check,Fiber optic,No internet,No internet,0,121.61182168348354,0
245,28,Female,61,37.058012781119245,6713.241088540139,Month-to-month,Mailed check,DSL,Yes,No internet,1,34.21385717299063,1
246,34,Female,41,96.89623917754774,5188.790601368379,Month-to-month,Bank transfer,DSL,No,No,0,139.86001701026143,1
247,55,Male,44,102.28992770010063,3240.4263999470054,One year,Electronic check,Fiber optic,Yes,No,5,31.885202010035165,0
248,41,Female,64,26.8933502338754,3444.992003519548,One year,Electronic check,DSL,Yes,No,2,100.73032733818471,0
249,22,Male,31,51.590248836742155,7415.333117966858,Month-to-month,Bank transfer,No,No internet,No internet,4,62.41086268710368,0
250,69,Male,47,123.41004975879075,1820.5489000977964,Month-to-month,Bank transfer,No,No,No internet,5,137.8830570531449,0
251,51,Male,2,26.451201606658316,5577.5646598802105,Month-to-month,Electronic check,DSL,No internet,No,4,146.69984810586027,1
252,23,Male,69,131.1615263077847,5687.62422535813,Two year,Bank transfer,No,No,Yes,2,21.235510725620088,0
253,39,Female,58,105.56112194842336,7387.35257615073,Month-to-month,Credit card,Fiber optic,Yes,No internet,1,42.74277678226904,1
254,28,Male,44,76.47502371721663,5733.997723182991,Month-to-month,Credit card,Fiber optic,Yes,No,1,161.74949862679725,0
255,65,Female,56,65.03627036621907,4717.292602661162,Month-to-month,Electronic check,Fiber optic,Yes,No,1,80.65418222214736,0
256,33,Male,43,22.502365300356214,7229.928058228714,Month-to-month,Credit card,No,No,Yes,9,91.04509711341773,1
257,50,Female,34,127.2779429477396,6650.143034222345,Month-to-month,Mailed check,DSL,Yes,No,3,38.56405308263629,1
258,26,Female,30,38.55384101590995,5762.533993190387,One year,Credit card,DSL,No,Yes,3,179.13211540516878,0
259,23,Female,71,60.24045894207145,357.36922089817836,Two year,Credit card,Fiber optic,No,Yes,2,166.9181060826854,0
260,33,Female,70,93.9839074471645,3050.811304098855,Month-to-month,Bank transfer,DSL,No internet,No internet,7,10.344194066981427,0
261,46,Female,55,51.97903800926305,5091.928410394649,One year,Credit card,DSL,Yes,No,3,103.62489605184047,0
262,20,Female,67,84.62826028778618,4225.779142418443,One year,Electronic check,Fiber optic,No internet,No internet,7,158.28545521253628,0
263,37,Male,13,125.2145677360313,2622.6147793329665,Month-to-month,Credit card,No,No,No internet,2,83.19071305977323,0
264,53,Female,3,81.16993152273574,1240.9489325272345,Month-to-month,Credit card,DSL,Yes,No internet,1,84.25842395803643,0
265,36,Male,26,143.36705473554747,4468.67300324248,Month-to-month,Electronic check,DSL,Yes,No,7,74.48901664346917,0
266,43,Female,57,130.17508064892442,2358.748849311483,Two year,Electronic check,Fiber optic,No,No,5,14.900816976404988,0
267,20,Male,24,63.295100597241245,1940.7038694910711,Two year,Bank transfer,DSL,Yes,No,1,144.34816709512947,0
268,36,Female,53,71.9950761959119,3251.7699937339753,Month-to-month,Mailed check,No,No,No internet,6,87.65348457648611,0
269,37,Female,70,75.03247451292853,6305.382322392722,Month-to-month,Credit card,No,Yes,Yes,9,100.28115852863338,0
270,49,Male,43,101.40332888018692,3954.0426686938663,One year,Mailed check,No,Yes,No internet,6,53.46646985712853,1
271,24,Female,60,57.283444794510174,1810.2884629394925,Month-to-month,Bank transfer,Fiber optic,No,Yes,3,143.30014365135932,0
272,69,Female,58,146.00238804692611,1023.5348240123823,One year,Electronic check,DSL,No internet,No,7,144.93725293975618,1
273,58,Female,49,99.12894867845512,4041.99938382092,Month-to-month,Electronic check,DSL,No,No,2,103.99653886479908,0
274,50,Male,42,71.92221563634736,6375.494547535653,Two year,Electronic check,Fiber optic,Yes,No internet,8,163.78674738602786,1
275,57,Female,66,103.85127601390376,5257.2623868661285,One year,Bank transfer,No,No,Yes,4,29.70031922352912,0
276,56,Male,11,71.402651368862,1933.9761531316722,Month-to-month,Credit card,DSL,No,No,2,143.72653298941188,1
277,35,Female,18,126.31343852732445,3549.982026946989,One year,Bank transfer,DSL,No,No,8,104.95930419451298,0
278,57,Female,52,93.81932487172377,6856.319870418143,Month-to-month,Electronic check,No,Yes,No internet,1,49.27223839619637,1
279,18,Male,46,25.45616544278871,1503.4816720374274,Month-to-month,Credit card,DSL,No internet,No internet,1,32.491643050822134,0
280,28,Female,44,42.9783927650499,4303.436508394887,One year,Electronic check,DSL,No internet,No internet,2,61.17119685488252,0
281,45,Female,22,132.44921649383951,2914.228919210648,Month-to-month,Electronic check,No,Yes,Yes,8,155.57370607724684,1
282,42,Male,53,93.17697742638269,1081.020063153203,One year,Bank transfer,DSL,No internet,Yes,9,143.89528944494313,0
283,67,Female,59,143.54465194680768,494.2409751960961,Month-to-month,Bank transfer,DSL,No,No,2,119.67251238906681,0
284,40,Male,30,29.414900671889022,4491.383938701782,One year,Mailed check,Fiber optic,No,No internet,4,25.355591323225163,0
285,48,Male,8,58.38388191117661,263.91610254899354,Month-to-month,Electronic check,Fiber optic,No internet,No,8,172.32120875636164,1
286,47,Male,57,45.160638521144435,917.2243218741858,One year,Credit card,DSL,No internet,Yes,9,61.924822503819215,1
287,59,Female,20,91.9992379897357,2845.7578211777554,Month-to-month,Electronic check,Fiber optic,No internet,No,5,113.18999716865994,0
288,52,Male,25,69.76306804038822,443.80946431052564,Month-to-month,Credit card,Fiber optic,No,No,5,146.52731803692382,0
289,24,Male,19,40.44555942993112,3263.51728896989,Month-to-month,Mailed check,Fiber optic,No,No internet,0,32.58549185798887,0
290,33,Female,5,103.5577488147411,1129.8836909974389,Month-to-month,Electronic check,DSL,Yes,No,1,120.87344618349843,0
291,43,Male,27,89.71878755363424,2863.997416531216,Month-to-month,Credit card,DSL,Yes,No internet,8,15.490319439716137,0
292,65,Female,40,55.715712668519124,6350.161528011539,Month-to-month,Credit card,Fiber optic,No,No,7,27.30418295573799,0
293,69,Female,26,82.37027651170911,5048.2783213655985,Two year,Mailed check,Fiber optic,No,No,1,132.93441785261413,0
294,66,Female,27,116.94598095535463,3618.6685145213223,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,4,36.363966447375006,0
295,19,Female,62,46.68531769158561,825.4831320557673,One year,Mailed check,Fiber optic,Yes,Yes,4,85.39614296191432,0
296,18,Male,50,58.07774707122478,4991.282308586391,One year,Credit card,Fiber optic,No,No,5,52.21653363215275,0
297,65,Male,42,64.99442832223497,1393.3062548214978,Month-to-month,Mailed check,DSL,No internet,No,3,81.60901647389016,0
298,29,Male,29,117.07443683613411,705.0321165067577,One year,Bank transfer,No,No,No internet,8,23.127440849550055,1
299,22,Male,39,130.0999379416179,5345.568537930902,Two year,Electronic check,No,No internet,Yes,4,138.33309248696818,0
300,54,Male,60,68.9305045374094,7305.2731927859595,Month-to-month,Mailed check,Fiber optic,No,Yes,3,23.437000156999453,0
301,49,Female,41,58.56071203840937,3738.688150487126,Two year,Mailed check,DSL,Yes,No,8,152.44546455127988,1
302,26,Male,33,135.62807858571801,423.86769380410084,Month-to-month,Electronic check,Fiber optic,Yes,No internet,1,122.6435069088254,1
303,58,Male,16,149.91744118504823,7054.351967606474,One year,Mailed check,Fiber optic,Yes,Yes,1,80.81954786292815,0
304,52,Male,23,107.14597315603388,629.0927523762352,Month-to-month,Bank transfer,DSL,No,No,2,157.3027123899836,0
305,36,Female,7,148.6974799485935,6953.354617342538,Month-to-month,Credit card,Fiber optic,No,No,9,41.642317374975846,1
306,65,Female,26,105.79561611424829,3195.373048461155,One year,Mailed check,Fiber optic,No,No,3,54.97591866052032,0
307,33,Male,12,115.34983536101724,2986.6168551224087,Month-to-month,Electronic check,No,No internet,No,9,33.31102248206513,1
308,20,Female,5,70.52528020065677,4388.09929770597,Month-to-month,Electronic check,DSL,No,No,8,74.86667785930594,1
309,37,Male,69,76.28578110987695,7660.970057809329,Month-to-month,Mailed check,DSL,No internet,Yes,4,177.7446414047949,1
310,41,Male,49,38.73763631862137,7200.050306179228,One year,Electronic check,Fiber optic,No internet,Yes,1,37.37465422611809,0
311,50,Female,26,126.95750191946601,3815.6076976076606,One year,Credit card,No,No internet,No internet,2,151.26600259718577,0
312,41,Female,5,141.037674015336,5597.0035250881665,Month-to-month,Credit card,Fiber optic,Yes,No,7,120.81961218442225,1
313,69,Male,22,101.04695738023457,4685.391093512958,Month-to-month,Electronic check,Fiber optic,No internet,No internet,5,12.688402204016123,0
314,28,Male,13,64.6741500979018,5578.346474599022,One year,Mailed check,DSL,No internet,No,4,170.63133279940902,0
315,66,Female,28,40.02212229866761,6651.686934490566,One year,Mailed check,Fiber optic,Yes,No,3,175.0855150882474,0
316,25,Male,33,54.47030986169094,372.50124806189154,Month-to-month,Electronic check,No,No internet,No,3,167.23311931646236,0
317,53,Female,23,53.203354710739625,2673.5028460303906,Month-to-month,Credit card,Fiber optic,No,No internet,7,95.29574181019574,1
318,55,Male,18,99.7586249412645,7678.699955047551,Month-to-month,Credit card,No,No,No,5,47.46378102089942,0
319,57,Female,30,142.85487049726856,7599.7568373469,Two year,Mailed check,Fiber optic,Yes,No internet,4,76.51499516998184,0
320,37,Male,26,26.275345304537588,188.64503082195384,One year,Credit card,No,Yes,Yes,4,114.41256289075929,0
321,52,Male,16,20.13289894727824,1691.3770263866934,Month-to-month,Bank transfer,DSL,No internet,No,5,74.40218475596646,1
322,65,Female,39,98.02365276086233,7950.783334520465,Two year,Credit card,DSL,No internet,No internet,2,130.38918064784608,0
323,42,Male,33,56.92786007036298,3993.3180996059386,Month-to-month,Mailed check,DSL,No internet,Yes,6,145.24784312200813,0
324,52,Male,26,134.47128450406439,4625.641431338136,Month-to-month,Credit card,Fiber optic,Yes,No,0,45.5967927701698,1
325,42,Female,48,62.54254002775621,1414.719465627375,Two year,Credit card,DSL,No internet,Yes,4,78.8401244080761,0
326,46,Male,65,57.665888068755606,7165.251309192384,Two year,Electronic check,Fiber optic,No,No,5,172.8165439244302,1
327,35,Male,38,55.03638075837865,1926.9879672279917,One year,Bank transfer,No,No,No internet,1,52.467156214648455,0
328,63,Male,2,38.83086754487174,1598.2162771543387,Month-to-month,Electronic check,Fiber optic,No internet,No,1,68.89607306105293,1
329,35,Female,6,95.59896165602437,1902.1669862305926,Month-to-month,Credit card,DSL,Yes,No,8,16.062285654835286,1
330,19,Female,46,41.867768303447306,7365.011450863969,Two year,Credit card,No,No,No internet,1,66.50222698761223,0
331,52,Female,50,75.2020507727378,5652.488986697108,One year,Electronic check,Fiber optic,Yes,No internet,2,73.05833767769744,0
332,33,Male,38,79.92636679323435,6171.911516473173,Month-to-month,Bank transfer,Fiber optic,No,No internet,0,26.972045136559796,0
333,58,Male,18,22.66396609413668,3078.5872296555967,Month-to-month,Mailed check,No,No internet,No,8,10.24518249744273,0
334,53,Male,27,22.184946376748524,7282.498417951435,Two year,Electronic check,No,No internet,Yes,0,107.81893234268071,0
335,50,Male,41,87.6276495383878,6336.3228234811795,Two year,Credit card,Fiber optic,Yes,No internet,3,61.25952222588219,0
336,21,Female,17,110.48451518978719,6029.7191638078375,One year,Credit card,No,No internet,Yes,6,13.030052334215652,0
337,50,Male,62,142.47852269645261,7770.428241016319,One year,Mailed check,Fiber optic,Yes,No internet,1,156.1905316744205,0
338,31,Male,29,43.28550694040416,2992.9549632674543,Month-to-month,Credit card,Fiber optic,Yes,No internet,7,109.34964510132896,1
339,38,Male,58,33.42364522669074,4926.6918096874615,One year,Credit card,Fiber optic,No,No,7,39.09861958360948,1
340,65,Female,70,26.77142790052962,7288.444621920008,One year,Mailed check,Fiber optic,No,No internet,2,157.09192589996601,0
341,37,Male,22,76.68540577868353,6348.022651169024,Month-to-month,Credit card,Fiber optic,No internet,Yes,3,53.10961498040666,0
342,25,Male,6,101.0091577536744,4550.693769982358,Two year,Credit card,Fiber optic,Yes,No,6,48.66577436116352,1
343,24,Male,26,129.27193637766436,702.088109763571,Two year,Bank transfer,DSL,No,No internet,4,162.08778968953573,1
344,20,Male,39,108.74383469810708,5256.515172489819,Month-to-month,Electronic check,Fiber optic,No internet,Yes,4,40.50783950811052,0
345,34,Male,12,47.08690257973146,4259.788899256032,Two year,Bank transfer,Fiber optic,No internet,No,1,159.42758483874266,0
346,50,Female,14,80.03014763151627,1555.0256457285486,One year,Bank transfer,No,No,Yes,5,146.50546121212616,0
347,65,Male,22,138.3450250201252,7069.799674406519,One year,Credit card,DSL,No internet,No,3,62.662181940969674,1
348,29,Male,51,62.47633812205826,2811.663899700072,Two year,Electronic check,No,No,No,4,15.847503796033045,0
349,68,Male,23,84.83494746195109,3161.091158786646,Month-to-month,Electronic check,No,Yes,No,4,24.037427603723884,1
350,39,Male,48,144.61349350368056,5411.972235491643,One year,Credit card,Fiber optic,No internet,No internet,1,28.61980552082817,0
351,39,Male,71,115.5120407245807,3961.5100621258034,Month-to-month,Bank transfer,Fiber optic,Yes,No,7,161.43580197728127,0
352,63,Male,50,117.20625013341996,805.3205026052801,One year,Bank transfer,Fiber optic,No,No internet,0,78.68611626637085,0
353,47,Male,13,52.80342057371959,3160.7887771063547,Month-to-month,Bank transfer,No,Yes,No internet,1,15.530058738704035,0
354,55,Male,10,73.91075537966665,846.2823317120416,Month-to-month,Electronic check,Fiber optic,No,No internet,6,104.61323854946554,1
355,55,Male,55,30.704481202573824,1606.9281846747115,Month-to-month,Credit card,DSL,No internet,No internet,6,45.35868260318858,0
356,62,Male,9,98.84836271656938,156.67806296858532,Month-to-month,Electronic check,Fiber optic,No internet,No,1,49.97142724336322,1
357,68,Female,52,33.48492139052424,1532.3733437288313,Month-to-month,Bank transfer,Fiber optic,No internet,No internet,0,37.34309493607337,0
358,25,Female,2,128.66824568677413,2710.534096587051,Month-to-month,Electronic check,DSL,Yes,Yes,9,139.54364860778193,1
359,44,Female,25,125.89199231259958,4351.925626485127,One year,Electronic check,Fiber optic,Yes,Yes,0,10.104191946896346,0
360,44,Female,13,89.36866314590024,7362.289968343584,Two year,Credit card,DSL,Yes,No,0,84.62730786246367,0
361,51,Male,51,38.35158431561386,4368.582251212237,Two year,Credit card,Fiber optic,No,No internet,5,24.768098288422173,0
362,38,Female,58,23.32526781537186,5674.267976778298,Two year,Electronic check,Fiber optic,No internet,Yes,9,103.90368217077409,0
363,47,Female,34,123.57212678053442,2925.649021315616,Two year,Mailed check,No,Yes,Yes,6,68.81869884742824,0
364,50,Male,35,98.0182628177455,6037.883269181412,Month-to-month,Credit card,Fiber optic,No,No internet,1,14.819768731992792,0
365,45,Female,3,112.42085277722484,5001.703093806672,One year,Mailed check,Fiber optic,Yes,No internet,5,88.3656192963575,0
366,64,Female,59,59.494926345727784,3732.372704871404,One year,Credit card,No,No,No,3,106.99953463701642,0
367,50,Male,70,86.2327559197089,1630.7734796406837,Month-to-month,Bank transfer,Fiber optic,No internet,Yes,8,52.10118538266192,0
368,22,Male,48,117.13264217015455,2497.9731731786615,One year,Mailed check,No,Yes,No,7,140.13702250208,0
369,65,Male,64,80.13323008079394,5005.474090268465,Month-to-month,Bank transfer,DSL,No internet,Yes,7,73.07829018502815,0
370,36,Female,19,98.17994895993502,3465.8449624801265,Two year,Bank transfer,No,Yes,No internet,1,137.38890740448244,0
371,21,Female,67,122.6646740350351,7126.153798317509,One year,Electronic check,DSL,No,Yes,4,108.4326739314905,1
